transaction_id,user_id,timestamp,amount,merchant_category,txn_city,home_city,device_type,primary_device,hour_of_day,velocity_1h,account_age_days,avg_user_amount,is_fraud,fraud_pattern
553d2d1f-d0b,U00004,2026-06-07 16:38:00,1348.88,utilities,Lucknow,Lucknow,pos_terminal,pos_terminal,16,1,1600,1090.5,0,none
064d2559-dda,U00542,2026-06-07 16:44:00,1479.71,utilities,Hyderabad,Hyderabad,web_mobile,web_mobile,16,0,1202,1172.42,0,none
71853120-7f2,U00366,2026-06-07 16:51:00,2747.07,entertainment,Mumbai,Mumbai,mobile_app,mobile_app,16,1,1382,3920.45,0,none
f890a808-578,U01581,2026-06-07 16:55:00,563.02,electronics,Hyderabad,Hyderabad,mobile_app,mobile_app,16,0,221,617.42,0,none
ed694085-3ac,U01279,2026-06-07 16:59:00,1662.61,food_delivery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,16,1,863,1446.99,0,none
6cc2a147-df6,U00509,2026-06-07 17:35:00,445.27,education,Pune,Pune,web_desktop,web_desktop,17,0,1474,409.38,0,none
2f3d3f90-d41,U01469,2026-06-07 17:54:00,1661.25,electronics,Ahmedabad,Ahmedabad,mobile_app,mobile_app,17,0,922,3345.33,0,none
7695b81a-521,U00404,2026-06-07 18:09:00,1084.32,fashion,Jaipur,Jaipur,web_desktop,web_desktop,18,0,1954,1552.07,0,none
a3a73cf4-a75,U00789,2026-06-07 18:20:00,117.84,utilities,Bangalore,Bangalore,web_mobile,web_mobile,18,0,631,135.65,0,none
c1084a5d-6bd,U01519,2026-06-07 18:20:00,637.65,healthcare,Bangalore,Bangalore,web_mobile,web_mobile,18,0,1284,543.26,0,none
2a195f84-67a,U01275,2026-06-07 18:21:00,2109.27,travel,Jaipur,Jaipur,web_mobile,web_mobile,18,0,852,1403.48,0,none
67d93c74-50b,U00107,2026-06-07 18:25:00,3835.86,fashion,Mumbai,Mumbai,mobile_app,mobile_app,18,1,1483,3402.69,0,none
868f2178-57f,U01641,2026-06-07 18:27:00,2206.65,healthcare,Mumbai,Mumbai,pos_terminal,pos_terminal,18,0,1467,2216.13,0,none
7446f075-65a,U01580,2026-06-07 18:30:00,552.17,entertainment,Chennai,Chennai,mobile_app,mobile_app,18,0,1535,538.36,0,none
45b64fb3-08e,U00118,2026-06-07 18:38:00,2283.19,grocery,Jaipur,Jaipur,web_mobile,web_mobile,18,1,242,1577.55,0,none
e58f3be0-91b,U01618,2026-06-07 18:42:00,809.94,education,Pune,Pune,web_desktop,web_desktop,18,2,1255,1321.56,0,none
2bb8ed4c-693,U01559,2026-06-07 19:10:00,221.54,education,Kolkata,Kolkata,pos_terminal,pos_terminal,19,1,1041,665.3,0,none
26c1536c-39b,U01643,2026-06-07 19:17:00,966.57,travel,Pune,Pune,pos_terminal,pos_terminal,19,0,775,1838.56,0,none
2120e4a9-109,U01719,2026-06-07 19:19:00,2135.06,food_delivery,Pune,Pune,pos_terminal,pos_terminal,19,0,981,1912.4,0,none
f4edf033-39f,U00215,2026-06-07 19:27:00,7825.95,electronics,Pune,Pune,web_desktop,web_desktop,19,0,1864,5047.79,0,none
0c4d8905-aeb,U01178,2026-06-07 19:27:00,316.85,utilities,Delhi,Delhi,web_mobile,web_mobile,19,0,1578,709.1,0,none
2481c794-0d0,U00039,2026-06-07 19:30:00,1854.52,electronics,Jaipur,Jaipur,web_desktop,web_desktop,19,1,1196,2941.11,0,none
5c00cf38-7cb,U01430,2026-06-07 19:32:00,2681.22,education,Hyderabad,Hyderabad,web_mobile,web_mobile,19,0,847,2250.35,0,none
16334f26-702,U01582,2026-06-07 19:34:00,551.41,electronics,Lucknow,Lucknow,web_mobile,web_mobile,19,1,570,401.89,0,none
08b57d91-e47,U00099,2026-06-07 19:45:00,819.76,entertainment,Hyderabad,Hyderabad,pos_terminal,pos_terminal,19,0,104,768.92,0,none
a87f714a-ba4,U01357,2026-06-07 19:48:00,1042.6,education,Mumbai,Mumbai,web_mobile,web_mobile,19,0,548,696.3,0,none
6259a6d7-053,U00672,2026-06-07 19:57:00,1296.92,entertainment,Bangalore,Bangalore,mobile_app,mobile_app,19,0,431,1584.93,0,none
d41ea0be-9ce,U00961,2026-06-07 19:57:00,711.8,entertainment,Delhi,Delhi,pos_terminal,pos_terminal,19,0,1214,490.11,0,none
2512b35b-144,U01260,2026-06-07 20:06:00,2620.4,entertainment,Bangalore,Bangalore,mobile_app,mobile_app,20,0,531,3485.94,0,none
493f45d8-36f,U01478,2026-06-07 20:15:00,1166.17,fashion,Delhi,Delhi,web_mobile,web_mobile,20,0,1229,1964.92,0,none
7297fc31-1d4,U01800,2026-06-07 20:26:00,738.49,food_delivery,Delhi,Bangalore,web_mobile,web_mobile,20,0,1563,897.87,0,none
0dbfa977-453,U01990,2026-06-07 20:30:00,346.76,entertainment,Ahmedabad,Ahmedabad,web_mobile,web_mobile,20,2,298,261.94,0,none
0d7cbdad-d50,U00716,2026-06-07 20:37:00,429.88,utilities,Mumbai,Mumbai,web_mobile,web_mobile,20,0,1524,719.11,0,none
54c43701-7e5,U00108,2026-06-07 20:43:00,1196.18,food_delivery,Bangalore,Bangalore,web_mobile,web_mobile,20,1,1407,1299.85,0,none
1c6f191f-306,U00640,2026-06-07 20:45:00,930.82,gaming,Jaipur,Jaipur,web_desktop,web_desktop,20,0,83,1543.41,0,none
6e53ee31-dc5,U01551,2026-06-07 20:53:00,43.35,grocery,Delhi,Delhi,web_mobile,web_mobile,20,0,309,76.62,0,none
d8c93451-835,U01143,2026-06-07 20:57:00,1391.7,food_delivery,Delhi,Delhi,web_mobile,web_mobile,20,1,416,1495.35,0,none
73913361-5b8,U00234,2026-06-07 21:00:00,911.77,electronics,Pune,Pune,pos_terminal,pos_terminal,21,0,251,1837.14,0,none
4aca9e29-c36,U01112,2026-06-07 21:04:00,3013.32,healthcare,Kolkata,Kolkata,mobile_app,mobile_app,21,1,477,2175.09,0,none
66e79c55-829,U01976,2026-06-07 21:05:00,2058.8,gaming,Jaipur,Jaipur,web_mobile,web_mobile,21,0,258,1845.56,0,none
6bf96e09-281,U00949,2026-06-07 21:06:00,1165.6,gaming,Mumbai,Mumbai,web_desktop,web_desktop,21,0,66,1163.31,0,none
46439176-c33,U01780,2026-06-07 21:08:00,235.29,education,Chennai,Chennai,web_desktop,web_desktop,21,1,1370,279.24,0,none
2c5f1b8b-038,U01924,2026-06-07 21:11:00,4305.78,gaming,Delhi,Delhi,mobile_app,mobile_app,21,0,1836,3291.93,0,none
2a0e5266-d99,U00638,2026-06-07 21:16:00,1697.87,electronics,Chennai,Chennai,pos_terminal,pos_terminal,21,1,1728,2084.52,0,none
8f3094fd-1ff,U01397,2026-06-07 21:16:00,5393.81,travel,Pune,Pune,web_desktop,web_desktop,21,0,1187,3442.68,0,none
89d18f14-671,U00196,2026-06-07 21:19:00,185.67,education,Mumbai,Mumbai,pos_terminal,pos_terminal,21,0,155,216.95,0,none
ca625151-dcb,U01424,2026-06-07 21:23:00,1628.85,education,Pune,Lucknow,mobile_app,mobile_app,21,0,494,1577.83,0,none
815a15ca-8d6,U00962,2026-06-07 21:24:00,1782.48,food_delivery,Mumbai,Mumbai,web_mobile,web_mobile,21,0,1619,2000.56,0,none
9f90907b-407,U01678,2026-06-07 21:30:00,717.39,food_delivery,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,21,0,369,704.18,0,none
71505483-c51,U00610,2026-06-07 21:33:00,4893.91,fashion,Bangalore,Bangalore,pos_terminal,pos_terminal,21,0,1177,4717.52,0,none
27ea9497-56b,U00853,2026-06-07 21:33:00,1801.59,food_delivery,Pune,Pune,pos_terminal,pos_terminal,21,0,604,1053.92,0,none
14c56944-367,U01133,2026-06-07 21:50:00,2161.74,electronics,Ahmedabad,Ahmedabad,mobile_app,mobile_app,21,0,869,2440.52,0,none
240e62c8-acc,U01590,2026-06-07 22:13:00,865.73,education,Pune,Pune,web_mobile,web_mobile,22,0,1161,660.24,0,none
86f91fee-acd,U01839,2026-06-07 22:16:00,618.85,travel,Jaipur,Jaipur,web_mobile,web_mobile,22,0,1161,619.68,0,none
2097c499-249,U01266,2026-06-07 22:20:00,148.24,food_delivery,Ahmedabad,Ahmedabad,web_desktop,web_desktop,22,0,1412,1154.4,0,none
0eeee9be-02e,U00385,2026-06-07 22:21:00,1458.94,travel,Ahmedabad,Ahmedabad,web_desktop,web_desktop,22,0,1829,2355.47,0,none
031527fe-69d,U01211,2026-06-07 22:22:00,3117.68,healthcare,Kolkata,Kolkata,mobile_app,mobile_app,22,0,174,2396.75,0,none
1b06b73c-0bc,U00745,2026-06-07 22:31:00,743.58,utilities,Jaipur,Jaipur,pos_terminal,pos_terminal,22,0,1179,661.88,0,none
cff9cd5e-385,U01010,2026-06-07 22:33:00,1095.77,food_delivery,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,22,0,1026,2199.77,0,none
016109b2-e6c,U01500,2026-06-07 22:41:00,1461.61,travel,Bangalore,Bangalore,mobile_app,mobile_app,22,1,606,1457.67,0,none
cbc169dd-60f,U01529,2026-06-07 22:53:00,2859.55,electronics,Pune,Pune,web_desktop,web_desktop,22,2,1843,2856.28,0,none
3a8c0d51-6e3,U01688,2026-06-07 22:57:00,1412.72,education,Kolkata,Kolkata,pos_terminal,pos_terminal,22,0,211,1124.6,0,none
3f00bbe0-f74,U01710,2026-06-07 22:57:00,387.07,fashion,Delhi,Delhi,web_desktop,web_desktop,22,0,994,373.53,0,none
9399c2cc-c7e,U00751,2026-06-07 23:00:00,3267.3,travel,Bangalore,Bangalore,mobile_app,mobile_app,23,0,297,2743.0,0,none
0cf9b892-626,U01090,2026-06-07 23:32:00,592.57,travel,Pune,Pune,mobile_app,mobile_app,23,0,1792,1525.95,0,none
5c596dc8-01c,U00989,2026-06-07 23:38:00,2877.62,electronics,Lucknow,Lucknow,web_mobile,web_mobile,23,0,267,1835.06,0,none
7555402a-6fa,U00917,2026-06-07 23:52:00,268.75,fashion,Kolkata,Kolkata,web_mobile,web_mobile,23,0,1194,748.31,0,none
fd74b016-7cd,U00018,2026-06-07 23:53:00,1973.46,electronics,Bangalore,Bangalore,pos_terminal,pos_terminal,23,0,1933,1707.54,0,none
7f85f0e3-887,U00533,2026-06-07 23:57:00,1446.27,travel,Ahmedabad,Ahmedabad,web_mobile,web_mobile,23,0,1142,2206.98,0,none
10bbed24-d54,U01533,2026-06-07 23:57:00,2354.13,food_delivery,Bangalore,Bangalore,web_desktop,web_desktop,23,0,155,1384.49,0,none
5ab2adb9-503,U01108,2026-06-07 23:58:00,1514.5,travel,Chennai,Chennai,mobile_app,mobile_app,23,0,47,1942.43,0,none
66fdd005-693,U00828,2026-06-08 00:00:00,537.15,gaming,Delhi,Delhi,mobile_app,web_mobile,0,0,1892,448.09,0,none
5d2e8dcc-63d,U00228,2026-06-08 00:06:00,1176.23,gaming,Hyderabad,Hyderabad,mobile_app,mobile_app,0,0,1927,1085.3,0,none
8ff8883a-dad,U01386,2026-06-08 00:13:00,824.06,travel,Delhi,Delhi,pos_terminal,pos_terminal,0,0,1360,936.68,0,none
77d42249-93c,U00253,2026-06-08 00:15:00,872.29,grocery,Ahmedabad,Ahmedabad,mobile_app,mobile_app,0,1,900,986.02,0,none
47e87caf-301,U00553,2026-06-08 00:25:00,2292.83,utilities,Mumbai,Mumbai,pos_terminal,pos_terminal,0,0,1161,2893.24,0,none
8ab51cbc-e3f,U00936,2026-06-08 00:30:00,584.97,travel,Chennai,Chennai,web_mobile,pos_terminal,0,0,262,863.68,0,none
6f2d6a28-e36,U01209,2026-06-08 00:31:00,769.42,fashion,Bangalore,Bangalore,mobile_app,mobile_app,0,1,1543,1117.8,0,none
058b25a5-c45,U01128,2026-06-08 00:43:00,1075.14,gaming,Mumbai,Mumbai,mobile_app,mobile_app,0,0,1059,945.36,0,none
983d50c7-4b7,U01922,2026-06-08 00:44:00,3378.93,entertainment,Hyderabad,Hyderabad,mobile_app,mobile_app,0,1,15,3762.68,0,none
f32c91b4-738,U01411,2026-06-08 00:50:00,942.71,entertainment,Jaipur,Jaipur,pos_terminal,pos_terminal,0,0,1525,1147.78,0,none
f8b67663-38c,U01513,2026-06-08 00:53:00,718.53,food_delivery,Mumbai,Mumbai,web_desktop,web_desktop,0,0,473,728.49,0,none
9c12c530-df0,U00772,2026-06-08 01:05:00,1054.99,education,Kolkata,Kolkata,web_desktop,web_desktop,1,0,537,1301.05,0,none
80f78a63-3e1,U01034,2026-06-08 01:05:00,1126.12,travel,Lucknow,Lucknow,mobile_app,mobile_app,1,1,1448,915.34,0,none
f33e1771-8e2,U01318,2026-06-08 01:36:00,541.66,grocery,Bangalore,Bangalore,pos_terminal,pos_terminal,1,2,341,404.33,0,none
6c77216b-81d,U00635,2026-06-08 01:36:00,2642.73,utilities,Delhi,Delhi,web_desktop,web_desktop,1,2,697,2258.61,0,none
4e8ff28d-010,U01212,2026-06-08 01:37:00,807.38,gaming,Kolkata,Kolkata,web_mobile,web_mobile,1,1,490,464.46,0,none
04a448bd-1ec,U01667,2026-06-08 01:37:00,75.07,healthcare,Hyderabad,Hyderabad,web_desktop,web_desktop,1,0,918,70.91,0,none
1cc5912a-2a0,U01171,2026-06-08 01:42:00,686.77,healthcare,Jaipur,Jaipur,mobile_app,mobile_app,1,0,226,616.91,0,none
fe86552b-8e9,U00301,2026-06-08 01:44:00,2757.25,entertainment,Lucknow,Lucknow,mobile_app,mobile_app,1,0,1433,2186.78,0,none
4fef58e3-d6d,U00790,2026-06-08 02:10:00,3536.11,food_delivery,Ahmedabad,Ahmedabad,web_desktop,web_desktop,2,0,431,3586.58,0,none
b29da7bb-746,U00754,2026-06-08 02:10:00,707.27,travel,Hyderabad,Hyderabad,mobile_app,mobile_app,2,0,1258,1993.39,0,none
6b9ac438-93d,U01339,2026-06-08 02:20:00,1547.7,travel,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,2,0,283,1490.11,0,none
feebe1ba-a04,U00641,2026-06-08 02:20:00,1416.82,gaming,Jaipur,Jaipur,web_desktop,web_desktop,2,0,1003,1919.09,0,none
8635ce6a-805,U01817,2026-06-08 02:28:00,1319.14,education,Lucknow,Lucknow,mobile_app,mobile_app,2,0,1149,940.18,0,none
3767897e-98b,U01365,2026-06-08 02:31:00,4434.05,entertainment,Lucknow,Lucknow,web_desktop,web_desktop,2,1,1021,3445.83,0,none
87f5d9e5-d60,U01491,2026-06-08 02:32:00,2039.02,gaming,Chennai,Chennai,web_mobile,web_mobile,2,0,1387,2157.26,0,none
6f55c58c-640,U01656,2026-06-08 02:34:00,478.69,healthcare,Pune,Pune,mobile_app,mobile_app,2,0,226,543.83,0,none
6a2bb8fe-652,U00621,2026-06-08 02:40:00,3347.49,gaming,Bangalore,Bangalore,web_mobile,web_mobile,2,0,1125,2779.0,0,none
07abc373-552,U00043,2026-06-08 02:43:00,447.7,food_delivery,Bangalore,Bangalore,web_desktop,web_desktop,2,0,1642,307.34,0,none
3600db10-29b,U01126,2026-06-08 02:56:00,2594.52,grocery,Jaipur,Jaipur,mobile_app,mobile_app,2,2,1637,1761.22,0,none
5711d61c-df2,U01224,2026-06-08 03:10:00,553.7,grocery,Chennai,Chennai,web_desktop,web_desktop,3,0,60,637.6,0,none
2ad8bc15-f28,U01030,2026-06-08 03:36:00,3055.98,electronics,Pune,Pune,web_mobile,web_mobile,3,0,1135,3207.64,0,none
54b4f48f-de3,U00286,2026-06-08 03:39:00,5471.78,food_delivery,Lucknow,Lucknow,mobile_app,mobile_app,3,0,691,5269.72,0,none
f7d06399-6c1,U00511,2026-06-08 04:01:00,387.57,grocery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,4,0,1866,391.8,0,none
a86d7e94-155,U00839,2026-06-08 04:06:00,2090.83,utilities,Lucknow,Lucknow,mobile_app,mobile_app,4,1,765,1999.68,0,none
8d68d194-dba,U00993,2026-06-08 04:07:00,897.67,gaming,Lucknow,Lucknow,pos_terminal,pos_terminal,4,0,1748,1048.41,0,none
48303f87-075,U01477,2026-06-08 04:14:00,756.25,entertainment,Pune,Pune,mobile_app,mobile_app,4,0,725,614.71,0,none
d6bc95a0-2fb,U00275,2026-06-08 04:26:00,1276.6,electronics,Bangalore,Bangalore,mobile_app,mobile_app,4,0,300,3734.45,0,none
58d4fbc6-3a3,U01180,2026-06-08 04:28:00,1459.9,fashion,Jaipur,Jaipur,pos_terminal,pos_terminal,4,0,1923,1862.22,0,none
5120e1c1-097,U01271,2026-06-08 04:29:00,354.46,healthcare,Bangalore,Bangalore,web_mobile,web_mobile,4,1,534,828.33,0,none
b9fc6a54-5c4,U00532,2026-06-08 04:41:00,665.09,education,Jaipur,Jaipur,pos_terminal,pos_terminal,4,0,718,570.85,0,none
ad61b263-0d6,U00402,2026-06-08 05:05:00,3677.59,grocery,Chennai,Chennai,mobile_app,mobile_app,5,0,733,3602.52,0,none
f55f7569-364,U00392,2026-06-08 05:21:00,1421.87,electronics,Chennai,Chennai,web_desktop,web_desktop,5,0,975,958.39,0,none
1f210292-05b,U00878,2026-06-08 05:28:00,4164.1,electronics,Chennai,Chennai,web_desktop,web_desktop,5,2,928,2592.01,0,none
a053e1f7-8be,U01279,2026-06-08 05:30:00,1048.64,electronics,Ahmedabad,Ahmedabad,web_mobile,web_mobile,5,0,863,1446.99,0,none
529775c6-f9b,U01164,2026-06-08 05:43:00,1173.7,healthcare,Delhi,Delhi,mobile_app,mobile_app,5,1,1356,1209.96,0,none
eafecefd-5f4,U00149,2026-06-08 05:54:00,1274.01,travel,Ahmedabad,Ahmedabad,web_mobile,pos_terminal,5,1,1215,1021.35,0,none
daaece99-464,U00947,2026-06-08 05:58:00,2079.02,electronics,Mumbai,Mumbai,pos_terminal,pos_terminal,5,1,1075,1644.56,0,none
e6f23015-a46,U01443,2026-06-08 06:02:00,863.07,food_delivery,Chennai,Chennai,web_mobile,web_mobile,6,0,931,2230.43,0,none
c97a5f72-750,U01373,2026-06-08 06:40:00,1362.15,entertainment,Hyderabad,Hyderabad,pos_terminal,pos_terminal,6,0,241,1504.99,0,none
9cfac3cc-78a,U01103,2026-06-08 06:54:00,4056.9,gaming,Pune,Pune,web_desktop,web_desktop,6,1,1789,3073.75,0,none
a4d32622-623,U00391,2026-06-08 06:58:00,3040.18,gaming,Delhi,Delhi,pos_terminal,pos_terminal,6,0,1553,2760.72,0,none
3160c102-09f,U00156,2026-06-08 07:14:00,1476.89,utilities,Mumbai,Mumbai,mobile_app,mobile_app,7,1,1393,1074.46,0,none
bf1cbf16-a99,U01265,2026-06-08 07:15:00,1046.12,entertainment,Mumbai,Mumbai,mobile_app,mobile_app,7,1,949,2175.63,0,none
42a22d06-5bb,U00656,2026-06-08 07:38:00,1248.66,healthcare,Chennai,Chennai,web_desktop,web_desktop,7,2,934,1703.26,0,none
647a06c2-687,U00860,2026-06-08 07:42:00,1159.24,healthcare,Bangalore,Bangalore,web_mobile,web_mobile,7,0,10,1267.63,0,none
17a4ddad-7de,U01502,2026-06-08 07:42:00,3825.64,gaming,Lucknow,Lucknow,web_desktop,web_desktop,7,0,1742,6472.09,0,none
9af6f26b-3e8,U00078,2026-06-08 08:03:00,1520.49,healthcare,Jaipur,Chennai,web_desktop,web_desktop,8,0,1219,2087.37,0,none
052d5ad2-d48,U01199,2026-06-08 08:04:00,2185.53,healthcare,Delhi,Delhi,pos_terminal,pos_terminal,8,0,1246,2133.06,0,none
da705bd1-6f7,U00455,2026-06-08 08:27:00,1720.53,fashion,Pune,Pune,web_desktop,web_desktop,8,0,1449,1787.13,0,none
baf1868f-c12,U01187,2026-06-08 08:44:00,896.31,travel,Chennai,Jaipur,mobile_app,web_mobile,8,1,922,674.66,1,geo_mismatch
96a1ec7c-73e,U01152,2026-06-08 08:55:00,3001.09,food_delivery,Kolkata,Kolkata,pos_terminal,pos_terminal,8,0,1523,2540.15,0,none
961cbee5-529,U00484,2026-06-08 09:01:00,2017.39,fashion,Ahmedabad,Ahmedabad,web_desktop,web_desktop,9,0,1793,1514.17,0,none
8f825f99-91d,U01044,2026-06-08 09:14:00,1658.48,grocery,Pune,Pune,mobile_app,mobile_app,9,0,1538,1206.63,0,none
dd8777b6-9b4,U00612,2026-06-08 09:16:00,1021.66,electronics,Pune,Pune,mobile_app,mobile_app,9,0,1232,1279.22,0,none
db1768ee-ac3,U01555,2026-06-08 09:16:00,34.1,grocery,Mumbai,Mumbai,pos_terminal,pos_terminal,9,0,649,36.59,0,none
f2c074ef-338,U00530,2026-06-08 09:17:00,351.91,utilities,Hyderabad,Hyderabad,mobile_app,mobile_app,9,0,1091,330.63,0,none
ca894d32-592,U00227,2026-06-08 09:35:00,627.32,grocery,Bangalore,Bangalore,web_desktop,web_desktop,9,0,908,444.92,0,none
94917b9d-3a2,U00302,2026-06-08 09:53:00,1291.39,travel,Ahmedabad,Ahmedabad,mobile_app,mobile_app,9,0,1905,1040.93,0,none
fef61394-427,U01091,2026-06-08 09:54:00,4756.11,utilities,Lucknow,Lucknow,web_mobile,web_mobile,9,0,1685,3494.45,0,none
19406090-122,U01492,2026-06-08 10:07:00,620.9,travel,Delhi,Delhi,mobile_app,mobile_app,10,0,707,1007.36,0,none
dd5cd5e6-fbb,U00910,2026-06-08 10:10:00,723.97,entertainment,Jaipur,Jaipur,web_mobile,web_mobile,10,0,540,1160.22,0,none
888de264-d23,U00590,2026-06-08 10:16:00,1076.01,electronics,Mumbai,Mumbai,mobile_app,mobile_app,10,0,1647,886.13,0,none
3ca297d0-bac,U01536,2026-06-08 10:20:00,832.29,entertainment,Chennai,Chennai,pos_terminal,pos_terminal,10,0,49,1194.1,0,none
9cdab501-ce1,U00704,2026-06-08 10:23:00,1923.06,fashion,Lucknow,Lucknow,mobile_app,mobile_app,10,1,1726,1573.45,0,none
60c564ac-e31,U01556,2026-06-08 10:24:00,465.32,healthcare,Hyderabad,Hyderabad,mobile_app,mobile_app,10,0,357,276.83,0,none
85451280-5ab,U01068,2026-06-08 10:24:00,538.38,healthcare,Chennai,Chennai,pos_terminal,pos_terminal,10,0,1691,596.01,0,none
c01c18f2-f86,U01072,2026-06-08 10:24:00,1614.06,grocery,Delhi,Delhi,pos_terminal,pos_terminal,10,0,1838,1572.89,0,none
55896a95-00d,U00360,2026-06-08 10:28:00,2316.65,travel,Lucknow,Lucknow,pos_terminal,pos_terminal,10,1,1718,1772.9,0,none
2438f254-6bb,U01672,2026-06-08 10:32:00,865.34,education,Bangalore,Bangalore,web_mobile,web_mobile,10,0,1871,858.99,0,none
e688eb14-1ca,U01484,2026-06-08 10:35:00,1137.86,grocery,Jaipur,Jaipur,mobile_app,mobile_app,10,0,134,887.36,0,none
4e81150f-2f8,U01401,2026-06-08 10:47:00,472.39,entertainment,Ahmedabad,Ahmedabad,web_desktop,web_desktop,10,0,1052,567.0,0,none
1e34d122-359,U00067,2026-06-08 10:49:00,2279.85,entertainment,Bangalore,Bangalore,mobile_app,mobile_app,10,2,1301,1960.91,0,none
6c64c62a-cf0,U00226,2026-06-08 11:32:00,731.58,entertainment,Ahmedabad,Ahmedabad,web_desktop,web_desktop,11,0,208,1009.55,0,none
6135197e-aaf,U00409,2026-06-08 11:32:00,911.13,gaming,Kolkata,Hyderabad,web_desktop,web_desktop,11,1,1760,1268.87,0,none
125042fa-84c,U00749,2026-06-08 11:48:00,2575.67,entertainment,Hyderabad,Hyderabad,pos_terminal,pos_terminal,11,1,1888,2620.62,0,none
80ec1bdf-b24,U01421,2026-06-08 11:53:00,3183.96,fashion,Chennai,Chennai,pos_terminal,pos_terminal,11,0,204,2051.35,0,none
be8683b3-2e0,U00783,2026-06-08 11:56:00,560.05,travel,Ahmedabad,Ahmedabad,web_mobile,web_mobile,11,0,276,487.45,0,none
5021b656-019,U01033,2026-06-08 12:21:00,922.93,electronics,Hyderabad,Hyderabad,pos_terminal,pos_terminal,12,0,1542,689.84,0,none
f9d2beda-f39,U00001,2026-06-08 12:24:00,1535.97,utilities,Lucknow,Lucknow,web_desktop,web_desktop,12,1,1342,1642.79,0,none
60c2d366-f3a,U00987,2026-06-08 12:24:00,1419.46,fashion,Delhi,Delhi,web_mobile,web_mobile,12,2,210,1153.99,0,none
654e7174-e7c,U01360,2026-06-08 12:26:00,1400.09,fashion,Mumbai,Mumbai,web_desktop,web_desktop,12,1,126,1370.36,0,none
fe589986-7d0,U01884,2026-06-08 12:30:00,1828.59,utilities,Lucknow,Bangalore,pos_terminal,pos_terminal,12,1,88,2275.34,0,none
d70e9e70-d98,U01937,2026-06-08 12:35:00,3334.87,healthcare,Kolkata,Kolkata,mobile_app,mobile_app,12,0,1887,3795.31,0,none
74d2f09c-9a6,U00470,2026-06-08 12:43:00,3664.0,food_delivery,Lucknow,Lucknow,mobile_app,mobile_app,12,1,1697,2570.87,0,none
18ca6c68-e92,U01187,2026-06-08 13:05:00,43.9,grocery,Jaipur,Jaipur,web_mobile,web_mobile,13,0,922,674.66,0,none
bddbe886-907,U01297,2026-06-08 13:12:00,362.01,healthcare,Chennai,Chennai,web_mobile,web_mobile,13,0,120,446.73,0,none
8809c855-9ac,U01253,2026-06-08 13:14:00,373.02,electronics,Hyderabad,Hyderabad,mobile_app,mobile_app,13,0,1061,321.64,0,none
f6efa8c9-af1,U01123,2026-06-08 13:24:00,3224.87,grocery,Jaipur,Jaipur,mobile_app,mobile_app,13,0,231,2342.82,0,none
1d585d4e-5f8,U00552,2026-06-08 13:29:00,2977.16,food_delivery,Pune,Pune,mobile_app,mobile_app,13,0,192,1972.45,0,none
5deaffce-323,U01215,2026-06-08 13:51:00,1652.02,education,Hyderabad,Hyderabad,web_mobile,web_mobile,13,0,610,1248.85,0,none
c5165644-598,U00922,2026-06-08 13:53:00,2255.24,utilities,Delhi,Delhi,pos_terminal,pos_terminal,13,0,1841,1885.15,0,none
557268a3-72a,U00290,2026-06-08 13:54:00,1368.27,healthcare,Delhi,Delhi,mobile_app,mobile_app,13,0,1688,1091.15,0,none
753e931e-1ea,U00775,2026-06-08 14:01:00,3167.52,healthcare,Bangalore,Bangalore,pos_terminal,pos_terminal,14,0,1237,3266.6,0,none
ff921646-2c3,U00841,2026-06-08 14:02:00,1643.75,utilities,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,14,0,152,2769.12,0,none
397c80c3-d0e,U01170,2026-06-08 14:07:00,961.91,grocery,Mumbai,Mumbai,mobile_app,mobile_app,14,0,378,1200.05,0,none
5850008f-efb,U00753,2026-06-08 14:08:00,1706.68,food_delivery,Kolkata,Kolkata,web_mobile,web_mobile,14,0,350,1533.87,0,none
e9fe694f-5e7,U01360,2026-06-08 14:19:00,995.11,food_delivery,Mumbai,Mumbai,pos_terminal,web_desktop,14,0,126,1370.36,0,none
1402e397-264,U01288,2026-06-08 14:23:00,1321.89,fashion,Hyderabad,Hyderabad,web_mobile,web_mobile,14,1,967,2081.21,0,none
687e02d5-407,U00362,2026-06-08 14:30:00,4323.33,gaming,Mumbai,Mumbai,mobile_app,mobile_app,14,0,207,2315.76,0,none
ac15086f-c17,U01941,2026-06-08 14:42:00,1156.16,entertainment,Ahmedabad,Ahmedabad,mobile_app,mobile_app,14,0,873,953.68,0,none
fe35f382-3df,U00335,2026-06-08 14:48:00,1763.1,electronics,Chennai,Chennai,pos_terminal,pos_terminal,14,0,1253,1967.93,0,none
d1344cae-0ec,U01659,2026-06-08 15:02:00,653.62,travel,Kolkata,Kolkata,mobile_app,mobile_app,15,1,794,675.78,0,none
76585a3e-0a9,U01491,2026-06-08 15:02:00,2538.7,travel,Chennai,Chennai,web_mobile,web_mobile,15,1,1387,2157.26,0,none
be06ff59-a69,U00100,2026-06-08 15:10:00,2587.32,education,Ahmedabad,Ahmedabad,web_mobile,web_mobile,15,0,1924,3642.85,0,none
